name,disciplines,plus_options,plans,min_plan,district,street,link,metadata,latitude,longitude,description
Fit Fast,['Fitness'],False,"['Essential', 'Classic', 'Premium', 'Max']",Essential,Leidsche Rijn,Krommewetering 61,https://urbansportsclub.com//en/venues/fit-fast,"{'@context': 'http://schema.org', '@type': 'LocalBusiness', 'name': 'Fit Fast', 'description': '', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Utrecht, Netherlands', 'addressCountry': 'Netherlands', 'postalCode': '3543 AM', 'streetAddress': 'Krommewetering 61'}, 'telephone': '', 'geo': {'@type': 'GeoCoordinates', 'latitude': '52.109196', 'longitude': '5.044353'}, 'priceRange': '-', 'image': 'https://storage.googleapis.com/download/storage/v1/b/usc-pro-uscweb-live-media/o/de-live%2Foriginal_640x360_jfg8uetuifydmrwjn2e9_1727962045276671.png?generation=1727962045375626&amp;alt=media'}",52.109196,5.044353,
Fitclub24 Utrecht,['Bootcamp'],False,"['Essential', 'Classic', 'Premium', 'Max']",Essential,Noordoost,Samuel van Houtenstraat 1,https://urbansportsclub.com//en/venues/fitclub24-utrecht,"{'@context': 'http://schema.org', '@type': 'LocalBusiness', 'name': 'Fitclub24 Utrecht', 'description': '', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Utrecht, Netherlands', 'addressCountry': 'Netherlands', 'postalCode': '3515 EA', 'streetAddress': 'Samuel van Houtenstraat 1'}, 'telephone': '', 'geo': {'@type': 'GeoCoordinates', 'latitude': '52.1045123', 'longitude': '5.116455'}, 'priceRange': '-', 'image': 'https://storage.googleapis.com/download/storage/v1/b/usc-pro-uscweb-live-media/o/de-live%2Foriginal_640x360_xwff2dajrqtziutx56ab_1727942879120213.png?generation=1727942879222427&amp;alt=media'}",52.1045123,5.116455,
Flow with Caitlin - Dressuurpark,['Yoga'],False,"['Essential', 'Classic', 'Premium', 'Max']",Essential,Noordoost,Veeartsenijpad 150 150,https://urbansportsclub.com//en/venues/dressuurpark,"{'@context': 'http://schema.org', '@type': 'LocalBusiness', 'name': 'Flow with Caitlin - Dressuurpark', 'description': '', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Utrecht, Netherlands', 'addressCountry': 'Netherlands', 'postalCode': '3572 DH', 'streetAddress': 'Veeartsenijpad 150 150'}, 'telephone': '', 'geo': {'@type': 'GeoCoordinates', 'latitude': '52.098220205', 'longitude': '5.137606646'}, 'priceRange': '-', 'image': 'https://storage.googleapis.com/download/storage/v1/b/usc-pro-uscweb-live-media/o/de-live%2Foriginal_640x360_gpr8wbeboek16wjtqino_1728031062565676.png?generation=1728031062624686&amp;alt=media'}",52.098220205,5.137606646,
Gym4all Utrecht,['Fitness'],False,"['Essential', 'Classic', 'Premium', 'Max']",Essential,Zuidwest,Kanaalweg 29A,https://urbansportsclub.com//en/venues/gym4all-utrecht,"{'@context': 'http://schema.org', '@type': 'LocalBusiness', 'name': 'Gym4all Utrecht', 'description': '', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Utrecht, Netherlands', 'addressCountry': 'Netherlands', 'postalCode': '3526 KM', 'streetAddress': 'Kanaalweg 29A'}, 'telephone': '', 'geo': {'@type': 'GeoCoordinates', 'latitude': '52.0710956', 'longitude': '5.1102725'}, 'priceRange': '-', 'image': 'https://storage.googleapis.com/download/storage/v1/b/usc-pro-uscweb-live-media/o/de-live%2Foriginal_2271x1277_bgdytl2psicfdga9gig1_1726480134763511.png?generation=1726480134944338&amp;alt=media'}",52.0710956,5.1102725,
Happy Birds Yoga (Dru yoga),['Yoga'],False,"['Essential', 'Classic', 'Premium', 'Max']",Essential,Maarssen,Tuinbouwweg 19c,https://urbansportsclub.com//en/venues/happy-birds-yoga-dru-yoga,"{'@context': 'http://schema.org', '@type': 'LocalBusiness', 'name': 'Happy Birds Yoga (Dru yoga)', 'description': '', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Utrecht, Netherlands', 'addressCountry': 'Netherlands', 'postalCode': '3602 AT', 'streetAddress': 'Tuinbouwweg 19c'}, 'telephone': '', 'geo': {'@type': 'GeoCoordinates', 'latitude': '52.137859009', 'longitude': '5.059440154'}, 'priceRange': '-', 'image': 'https://storage.googleapis.com/download/storage/v1/b/usc-pro-uscweb-live-media/o/de-live%2Foriginal_640x360_kdif1zlmn0pgc5melzyf_1727948600828599.png?generation=1727948600883040&amp;alt=media'}",52.137859009,5.059440154,
HelderPunt - De Pijler,['Meditation'],False,"['Essential', 'Classic', 'Premium', 'Max']",Essential,Vleuten-De Meern,Bovenpolder 80,https://urbansportsclub.com//en/venues/de-pijler,"{'@context': 'http://schema.org', '@type': 'LocalBusiness', 'name': 'HelderPunt - De Pijler', 'description': '', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Utrecht, Netherlands', 'addressCountry': 'Netherlands', 'postalCode': '3453 NP', 'streetAddress': 'Bovenpolder 80'}, 'telephone': '', 'geo': {'@type': 'GeoCoordinates', 'latitude': '52.0852062', 'longitude': '5.0119985'}, 'priceRange': '-', 'image': 'https://storage.googleapis.com/download/storage/v1/b/usc-pro-uscweb-live-media/o/de-live%2Foriginal_1680x945_dgnomnxzaxjhucr5xyb8_1727881776798983.png?generation=1727881776899542&amp;alt=media'}",52.0852062,5.0119985,
Herenstraat 33 (loc Hogelandsepark),['Fitness'],False,"['Essential', 'Classic', 'Premium', 'Max']",Essential,Noordoost,Museumlaan 2,https://urbansportsclub.com//en/venues/herenstraat-33-loc-hogelandsepark,"{'@context': 'http://schema.org', '@type': 'LocalBusiness', 'name': 'Herenstraat 33 (loc Hogelandsepark)', 'description': '', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Utrecht, Netherlands', 'addressCountry': 'Netherlands', 'postalCode': '3581 HK', 'streetAddress': 'Museumlaan 2'}, 'telephone': '', 'geo': {'@type': 'GeoCoordinates', 'latitude': '52.095017', 'longitude': '5.1406254'}, 'priceRange': '-', 'image': 'https://storage.googleapis.com/download/storage/v1/b/usc-pro-uscweb-live-media/o/de-live%2Foriginal_640x360_v65dw8a2jknetid2ifgr_1727878322342328.png?generation=1727878322425712&amp;alt=media'}",52.095017,5.1406254,
InCharge CrossFit,['Crosstraining'],False,"['Essential', 'Classic', 'Premium', 'Max']",Essential,Overvecht,Sterrebaan 7,https://urbansportsclub.com//en/venues/incharge-crossfit,"{'@context': 'http://schema.org', '@type': 'LocalBusiness', 'name': 'InCharge CrossFit', 'description': '', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Utrecht, Netherlands', 'addressCountry': 'Netherlands', 'postalCode': '3542 DJ', 'streetAddress': 'Sterrebaan 7'}, 'telephone': '', 'geo': {'@type': 'GeoCoordinates', 'latitude': '52.1211947', 'longitude': '5.0438746'}, 'priceRange': '-', 'image': 'https://storage.googleapis.com/download/storage/v1/b/usc-pro-uscweb-live-media/o/de-live%2Foriginal_538x303_dit1zh9lasqcizyeexgx_1727419101739676.png?generation=1727419101890080&amp;alt=media'}",52.1211947,5.0438746,
LineWish-Fitclub,"['Fitness', 'Pilates']",False,"['Essential', 'Classic', 'Premium', 'Max']",Essential,Zuid,Arnodreef 46,https://urbansportsclub.com//en/venues/linewish-fitclub,"{'@context': 'http://schema.org', '@type': 'LocalBusiness', 'name': 'LineWish-Fitclub', 'description': '', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Utrecht, Netherlands', 'addressCountry': 'Netherlands', 'postalCode': '3561 GM', 'streetAddress': 'Arnodreef 46'}, 'telephone': '', 'geo': {'@type': 'GeoCoordinates', 'latitude': '52.1116996', 'longitude': '5.1237998'}, 'priceRange': '-', 'image': 'https://storage.googleapis.com/download/storage/v1/b/usc-pro-uscweb-live-media/o/de-live%2Foriginal_640x360_ecbhweiseua0xxk3gepd_1727699803885683.png?generation=1727699803976236&amp;alt=media'}",52.1116996,5.1237998,
Mom Moves Griftpark,"['Bootcamp', 'Fitness']",False,"['Essential', 'Classic', 'Premium', 'Max']",Essential,Noordoost,Griftpark,https://urbansportsclub.com//en/venues/mom-moves-griftpark,"{'@context': 'http://schema.org', '@type': 'LocalBusiness', 'name': 'Mom Moves Griftpark', 'description': '', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Utrecht, Netherlands', 'addressCountry': 'Netherlands', 'postalCode': '3931 XN', 'streetAddress': 'Griftpark'}, 'telephone': '', 'geo': {'@type': 'GeoCoordinates', 'latitude': '52.0856753', 'longitude': '5.4039475'}, 'priceRange': '-', 'image': 'https://storage.googleapis.com/download/storage/v1/b/usc-pro-uscweb-live-media/o/de-live%2Foriginal_1680x945_al7rydaxjaatmi2kfz2k_1726651881689554.png?generation=1726651881832981&amp;alt=media'}",52.0856753,5.4039475,
Mom Moves Julianapark,"['Bootcamp', 'Fitness']",False,"['Essential', 'Classic', 'Premium', 'Max']",Essential,West,Julianaparklaan,https://urbansportsclub.com//en/venues/mom-moves-julianapark,"{'@context': 'http://schema.org', '@type': 'LocalBusiness', 'name': 'Mom Moves Julianapark', 'description': '', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Utrecht, Netherlands', 'addressCountry': 'Netherlands', 'postalCode': '3553 HK', 'streetAddress': 'Julianaparklaan'}, 'telephone': '', 'geo': {'@type': 'GeoCoordinates', 'latitude': '52.1074581', 'longitude': '5.0853788'}, 'priceRange': '-', 'image': 'https://storage.googleapis.com/download/storage/v1/b/usc-pro-uscweb-live-media/o/de-live%2Foriginal_1680x945_ngnjjg5ufhgz8wooht1e_172665204176401.png?generation=1726652041230680&amp;alt=media'}",52.1074581,5.0853788,
Mom Moves Park Oog in Al,"['Bootcamp', 'Fitness']",False,"['Essential', 'Classic', 'Premium', 'Max']",Essential,West,Park Oog in Al,https://urbansportsclub.com//en/venues/mom-moves-park-oog-in-al,"{'@context': 'http://schema.org', '@type': 'LocalBusiness', 'name': 'Mom Moves Park Oog in Al', 'description': '', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Utrecht, Netherlands', 'addressCountry': 'Netherlands', 'postalCode': '3533 HE', 'streetAddress': 'Park Oog in Al'}, 'telephone': '', 'geo': {'@type': 'GeoCoordinates', 'latitude': '52.0865148', 'longitude': '5.091797'}, 'priceRange': '-', 'image': 'https://storage.googleapis.com/download/storage/v1/b/usc-pro-uscweb-live-media/o/de-live%2Foriginal_1680x945_nrxeuqydj80zzx88lbkk_1726652193295396.png?generation=1726652193408492&amp;alt=media'}",52.0865148,5.091797,
Mom Moves Wilhelminapark,"['Bootcamp', 'Fitness']",False,"['Essential', 'Classic', 'Premium', 'Max']",Essential,Oost,Wilhelminapark,https://urbansportsclub.com//en/venues/mom-moves-wilhelminapark,"{'@context': 'http://schema.org', '@type': 'LocalBusiness', 'name': 'Mom Moves Wilhelminapark', 'description': '', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Utrecht, Netherlands', 'addressCountry': 'Netherlands', 'postalCode': '3581 NE', 'streetAddress': 'Wilhelminapark'}, 'telephone': '', 'geo': {'@type': 'GeoCoordinates', 'latitude': '52.088625', 'longitude': '5.1390859'}, 'priceRange': '-', 'image': 'https://storage.googleapis.com/download/storage/v1/b/usc-pro-uscweb-live-media/o/de-live%2Foriginal_1680x945_opjh8j6n5ycxw7l582z4_172665157525492.png?generation=1726651575192135&amp;alt=media'}",52.088625,5.1390859,
Motherhood Movement - Laurierweg,['Fitness'],False,"['Essential', 'Classic', 'Premium', 'Max']",Essential,Noordwest,Laurierweg 104,https://urbansportsclub.com//en/venues/laurierweg,"{'@context': 'http://schema.org', '@type': 'LocalBusiness', 'name': 'Motherhood Movement - Laurierweg', 'description': '', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Utrecht, Netherlands', 'addressCountry': 'Netherlands', 'postalCode': '3541 RB', 'streetAddress': 'Laurierweg 104'}, 'telephone': '', 'geo': {'@type': 'GeoCoordinates', 'latitude': '52.0922958', 'longitude': '5.0654063'}, 'priceRange': '-', 'image': 'https://storage.googleapis.com/download/storage/v1/b/usc-pro-uscweb-live-media/o/de-live%2Foriginal_1680x945_rdcv7hz0jq9i7focbt0b_1727776898489204.png?generation=1727776898597041&amp;alt=media'}",52.0922958,5.0654063,
NUL30GYM,"['Boxing Sports', 'Fitness']",False,"['Essential', 'Classic', 'Premium', 'Max']",Essential,Overvecht,Nevadadreef 25,https://urbansportsclub.com//en/venues/nul30gym,"{'@context': 'http://schema.org', '@type': 'LocalBusiness', 'name': 'NUL30GYM', 'description': '', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Utrecht, Netherlands', 'addressCountry': 'Netherlands', 'postalCode': '3565 CA', 'streetAddress': 'Nevadadreef 25'}, 'telephone': '', 'geo': {'@type': 'GeoCoordinates', 'latitude': '52.1245404', 'longitude': '5.0898027'}, 'priceRange': '-', 'image': 'https://storage.googleapis.com/download/storage/v1/b/usc-pro-uscweb-live-media/o/de-live%2Foriginal_3600x2024_o0ojcnvfrstwx0bx3yev_1726831354884079.png?generation=1726831355088218&amp;alt=media'}",52.1245404,5.0898027,
Newstyle Healthcenters Maarssen Bisonspoor,['Fitness'],False,"['Essential', 'Classic', 'Premium', 'Max']",Essential,Maarssen,Safariweg 302,https://urbansportsclub.com//en/venues/newstyle-healthcenters-maarssen-bisonspoor,"{'@context': 'http://schema.org', '@type': 'LocalBusiness', 'name': 'Newstyle Healthcenters Maarssen Bisonspoor', 'description': '', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Utrecht, Netherlands', 'addressCountry': 'Netherlands', 'postalCode': '3605 ME', 'streetAddress': 'Safariweg 302'}, 'telephone': '', 'geo': {'@type': 'GeoCoordinates', 'latitude': '52.1352749', 'longitude': '5.0322593'}, 'priceRange': '-', 'image': 'https://storage.googleapis.com/download/storage/v1/b/usc-pro-uscweb-live-media/o/de-live%2Foriginal_1680x945_ukmpkger1aao5ndsa9rf_1726584250933214.png?generation=1726584251075534&amp;alt=media'}",52.1352749,5.0322593,
Outside Defense - Overvecht Utrecht,['Modern Self Defense'],False,"['Essential', 'Classic', 'Premium', 'Max']",Essential,Overvecht,Teun de Jagerdreef 1,https://urbansportsclub.com//en/venues/outside-defense-overvecht-utrecht,"{'@context': 'http://schema.org', '@type': 'LocalBusiness', 'name': 'Outside Defense - Overvecht Utrecht', 'description': '', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Utrecht, Netherlands', 'addressCountry': 'Netherlands', 'postalCode': '3561 JK', 'streetAddress': 'Teun de Jagerdreef 1'}, 'telephone': '+44 614997785', 'geo': {'@type': 'GeoCoordinates', 'latitude': '52.109383858', 'longitude': '5.118842612'}, 'priceRange': '-', 'image': 'https://storage.googleapis.com/download/storage/v1/b/usc-pro-uscweb-live-media/o/de-live%2Foriginal_640x360_bndapgfzl6dn0fkxmwk7_1728551682222427.png?generation=1728551682317829&amp;alt=media'}",52.109383858,5.118842612,
Renske Mennen,['Yoga'],False,"['Essential', 'Classic', 'Premium', 'Max']",Essential,Binnenstad,Gansstraat 164,https://urbansportsclub.com//en/venues/renske-mennen,"{'@context': 'http://schema.org', '@type': 'LocalBusiness', 'name': 'Renske Mennen', 'description': '', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Utrecht, Netherlands', 'addressCountry': 'Netherlands', 'postalCode': '3582 EP', 'streetAddress': 'Gansstraat 164'}, 'telephone': '', 'geo': {'@type': 'GeoCoordinates', 'latitude': '52.0781975', 'longitude': '5.1310054'}, 'priceRange': '-', 'image': 'https://urbansportsclub.com/images/merchant/venueHome.jpg'}",52.0781975,5.1310054,
STEADI Training  - Park Oog in Al,"['Bootcamp', 'Yoga']",False,"['Essential', 'Classic', 'Premium', 'Max']",Essential,Binnenstad,Mozartlaan,https://urbansportsclub.com//en/venues/park-oog-in-al,"{'@context': 'http://schema.org', '@type': 'LocalBusiness', 'name': 'STEADI Training  - Park Oog in Al', 'description': '', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Utrecht, Netherlands', 'addressCountry': 'Netherlands', 'postalCode': '3533', 'streetAddress': 'Mozartlaan'}, 'telephone': '', 'geo': {'@type': 'GeoCoordinates', 'latitude': '52.0862829', 'longitude': '5.0897021'}, 'priceRange': '-', 'image': 'https://storage.googleapis.com/download/storage/v1/b/usc-pro-uscweb-live-media/o/de-live%2Foriginal_640x360_kbdlygmsbmlwazaiyp1h_1728295935372518.png?generation=1728295935466216&amp;alt=media'}",52.0862829,5.0897021,
STEADI Training  - Wilhelminapark,"['Bootcamp', 'Fitness', 'Yoga']",False,"['Essential', 'Classic', 'Premium', 'Max']",Essential,Oost,Wilhelminapark 3,https://urbansportsclub.com//en/venues/wilhelminapark-2,"{'@context': 'http://schema.org', '@type': 'LocalBusiness', 'name': 'STEADI Training  - Wilhelminapark', 'description': '', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Utrecht, Netherlands', 'addressCountry': 'Netherlands', 'postalCode': '3581 NA', 'streetAddress': 'Wilhelminapark 3'}, 'telephone': '', 'geo': {'@type': 'GeoCoordinates', 'latitude': '52.0902052', 'longitude': '5.1400722'}, 'priceRange': '-', 'image': 'https://storage.googleapis.com/download/storage/v1/b/usc-pro-uscweb-live-media/o/de-live%2Foriginal_640x360_mfmlmlk7hstinkh2zhni_1728296327968695.png?generation=1728296328106414&amp;alt=media'}",52.0902052,5.1400722,
SUP SUP CLUB - Het oude Tolhuys,['Stand Up Paddling'],False,"['Essential', 'Classic', 'Premium', 'Max']",Essential,Oost,Weg naar Rhijnauwen 13,https://urbansportsclub.com//en/venues/sup-sup-club-het-oude-tolhuys,"{'@context': 'http://schema.org', '@type': 'LocalBusiness', 'name': 'SUP SUP CLUB - Het oude Tolhuys', 'description': '', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Utrecht, Netherlands', 'addressCountry': 'Netherlands', 'postalCode': '3584 AD', 'streetAddress': 'Weg naar Rhijnauwen 13'}, 'telephone': '', 'geo': {'@type': 'GeoCoordinates', 'latitude': '52.0818986', 'longitude': '5.1596083'}, 'priceRange': '-', 'image': 'https://storage.googleapis.com/download/storage/v1/b/usc-pro-uscweb-live-media/o/de-live%2Foriginal_640x360_pkfo8i0htzv3fnsuxjd6_1729263578340236.png?generation=1729263578386312&amp;alt=media'}",52.0818986,5.1596083,
SUP SUP CLUB - Key West Beachhouse,['Stand Up Paddling'],False,"['Essential', 'Classic', 'Premium', 'Max']",Essential,West,Strandboulevard 222,https://urbansportsclub.com//en/venues/sup-sup-club-key-west-beachhouse,"{'@context': 'http://schema.org', '@type': 'LocalBusiness', 'name': 'SUP SUP CLUB - Key West Beachhouse', 'description': '', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Utrecht, Netherlands', 'addressCountry': 'Netherlands', 'postalCode': '3543 MA', 'streetAddress': 'Strandboulevard 222'}, 'telephone': '', 'geo': {'@type': 'GeoCoordinates', 'latitude': '52.117559', 'longitude': '5.0260535'}, 'priceRange': '-', 'image': 'https://storage.googleapis.com/download/storage/v1/b/usc-pro-uscweb-live-media/o/de-live%2Foriginal_640x360_wnxeh9dpcry84i0uig75_1729263521953852.png?generation=1729263522008622&amp;alt=media'}",52.117559,5.0260535,
Salsaventura Utrecht,['Dance'],False,"['Essential', 'Classic', 'Premium', 'Max']",Essential,Noordoost,Bemuurde Weerd Oostzijde 13,https://urbansportsclub.com//en/venues/salsaventura-utrecht,"{'@context': 'http://schema.org', '@type': 'LocalBusiness', 'name': 'Salsaventura Utrecht', 'description': '', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Utrecht, Netherlands', 'addressCountry': 'Netherlands', 'postalCode': '3514 AN', 'streetAddress': 'Bemuurde Weerd Oostzijde 13'}, 'telephone': '', 'geo': {'@type': 'GeoCoordinates', 'latitude': '52.0972638', 'longitude': '5.1154697'}, 'priceRange': '-', 'image': 'https://storage.googleapis.com/download/storage/v1/b/usc-pro-uscweb-live-media/o/de-live%2Foriginal_1680x945_khbcvpljhq9m5bzomker_1727791810599594.png?generation=1727791810701689&amp;alt=media'}",52.0972638,5.1154697,
Shu Ken Ma Shi,"['Mixed Martial Arts', 'Traditional Asian Martial Arts']",False,"['Essential', 'Classic', 'Premium', 'Max']",Essential,West,M. van Meelstraat 1,https://urbansportsclub.com//en/venues/shu-ken-ma-shi,"{'@context': 'http://schema.org', '@type': 'LocalBusiness', 'name': 'Shu Ken Ma Shi', 'description': '', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Utrecht, Netherlands', 'addressCountry': 'Netherlands', 'postalCode': '3555 VV', 'streetAddress': 'M. van Meelstraat 1'}, 'telephone': '', 'geo': {'@type': 'GeoCoordinates', 'latitude': '52.1138213', 'longitude': '5.08019'}, 'priceRange': '-', 'image': 'https://storage.googleapis.com/download/storage/v1/b/usc-pro-uscweb-live-media/o/de-live%2Foriginal_768x431_vq5chuxqs6rvxpywsknn_1727772721687591.png?generation=1727772721780086&amp;alt=media'}",52.1138213,5.08019,
Sportcentrum De Meern,"['Bootcamp', 'Boxing Sports', 'Dance', 'Fitness', 'Indoor Cycling', 'Pilates', 'Yoga']",False,"['Essential', 'Classic', 'Premium', 'Max']",Essential,Vleuten-De Meern,Burgemeester Taets van Amerongenlaan 4,https://urbansportsclub.com//en/venues/sportcentrum-de-meern,"{'@context': 'http://schema.org', '@type': 'LocalBusiness', 'name': 'Sportcentrum De Meern', 'description': '', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Utrecht, Netherlands', 'addressCountry': 'Netherlands', 'postalCode': '3454 AA', 'streetAddress': 'Burgemeester Taets van Amerongenlaan 4'}, 'telephone': '', 'geo': {'@type': 'GeoCoordinates', 'latitude': '52.0817816', 'longitude': '5.0396539'}, 'priceRange': '-', 'image': 'https://storage.googleapis.com/download/storage/v1/b/usc-pro-uscweb-live-media/o/de-live%2Foriginal_640x360_mvriixrqb3xttcud0vqw_1726651929968064.png?generation=1726651930048897&amp;alt=media'}",52.0817816,5.0396539,
Sportief Paaldansen Utrecht,"['Dance', 'Yoga']",False,"['Essential', 'Classic', 'Premium', 'Max']",Essential,West,Croeselaan 193,https://urbansportsclub.com//en/venues/sportief-paaldansen-utrecht-1,"{'@context': 'http://schema.org', '@type': 'LocalBusiness', 'name': 'Sportief Paaldansen Utrecht', 'description': '', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Utrecht, Netherlands', 'addressCountry': 'Netherlands', 'postalCode': '3521 BM', 'streetAddress': 'Croeselaan 193'}, 'telephone': '', 'geo': {'@type': 'GeoCoordinates', 'latitude': '52.0840858', 'longitude': '5.1091482'}, 'priceRange': '-', 'image': 'https://storage.googleapis.com/download/storage/v1/b/usc-pro-uscweb-live-media/o/de-live%2Foriginal_1680x945_ia9bfnl02kr9x2ysi1jj_172828848751796.png?generation=1728288487154370&amp;alt=media'}",52.0840858,5.1091482,
Start to Finish - Maximapark,"['Bootcamp', 'Boxing Sports', 'Fitness']",False,"['Essential', 'Classic', 'Premium', 'Max']",Essential,Leidsche Rijn,Utrechtseweg 4A,https://urbansportsclub.com//en/venues/maximapark,"{'@context': 'http://schema.org', '@type': 'LocalBusiness', 'name': 'Start to Finish - Maximapark', 'description': '', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Utrecht, Netherlands', 'addressCountry': 'Netherlands', 'postalCode': '3451 GG', 'streetAddress': 'Utrechtseweg 4A'}, 'telephone': '', 'geo': {'@type': 'GeoCoordinates', 'latitude': '52.1006397', 'longitude': '5.026341'}, 'priceRange': '-', 'image': 'https://storage.googleapis.com/download/storage/v1/b/usc-pro-uscweb-live-media/o/de-live%2Foriginal_640x360_gn6gwaqzomqxlatvibrk_1728293875946549.png?generation=1728293876045843&amp;alt=media'}",52.1006397,5.026341,
Studio ADC,"['Fitness', 'Pilates', 'Pole Dance']",False,"['Essential', 'Classic', 'Premium', 'Max']",Essential,Leidsche Rijn,Damzigt 16B,https://urbansportsclub.com//en/venues/studio-adc,"{'@context': 'http://schema.org', '@type': 'LocalBusiness', 'name': 'Studio ADC', 'description': '', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Utrecht, Netherlands', 'addressCountry': 'Netherlands', 'postalCode': '3454 PS', 'streetAddress': 'Damzigt 16B'}, 'telephone': '', 'geo': {'@type': 'GeoCoordinates', 'latitude': '52.0750993', 'longitude': '5.0470838'}, 'priceRange': '-', 'image': 'https://storage.googleapis.com/download/storage/v1/b/usc-pro-uscweb-live-media/o/de-live%2Foriginal_860x483_a6x5f9wari4axzb0cbvv_1726665913279671.png?generation=1726665913383488&amp;alt=media'}",52.0750993,5.0470838,
Wudao Kungfu,"['Mixed Martial Arts', 'Traditional Asian Martial Arts']",False,"['Essential', 'Classic', 'Premium', 'Max']",Essential,Vleuten-De Meern,Gessel 4,https://urbansportsclub.com//en/venues/wudao-kungfu,"{'@context': 'http://schema.org', '@type': 'LocalBusiness', 'name': 'Wudao Kungfu', 'description': '', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Utrecht, Netherlands', 'addressCountry': 'Netherlands', 'postalCode': '3454 MZ', 'streetAddress': 'Gessel 4'}, 'telephone': '', 'geo': {'@type': 'GeoCoordinates', 'latitude': '52.0726812', 'longitude': '5.0428424'}, 'priceRange': '-', 'image': 'https://storage.googleapis.com/download/storage/v1/b/usc-pro-uscweb-live-media/o/de-live%2Foriginal_1119x630_sxp6fx0knkzzqukuaavn_172751345011912.png?generation=1727513450105441&amp;alt=media'}",52.0726812,5.0428424,
